"","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"677884","co","murrapol","Murrapol","02",NA,6.798333,-76.013333
"677885","co","murri alto","Murrí Alto","02",NA,6.744167,-76.3675
"677886","co","murri bajo","Murrí Bajo","02",NA,6.611585,-76.757583
"677887","co","murri","Murrí","02",NA,6.611585,-76.757583
"677888","co","murry bajo","Murry Bajo","02",NA,6.611585,-76.757583
"677889","co","murujuy","Múrujuy","17",NA,12.094524,-72.141427
"677890","co","murure","Murure","19",NA,4.06168,-72.150368
"677891","co","murutinga","Murutinga","30",NA,0.7,-69.45
"677892","co","musharaheira","Musháraheira","17",NA,12.230925,-72.046263
"677893","co","mushasatila","Mushásatila","17",NA,12.016475,-71.711046
"677894","co","musiche","Musiche","17",NA,12.333333,-71.876389
"677895","co","musichi","Musichi","17",NA,11.724426,-72.556712
"677896","co","musinga","Musinga","02",NA,6.756111,-76.185278
"677897","co","musinguita","Musinguita","02",NA,6.756111,-76.185278
"677898","co","mutata","Mutatá","02",4811,7.244074,-76.435645
"677899","co","mutiscua","Mutiscua","21",918,7.300606,-72.746675
"677900","co","mutiscua","Mutiscua","26",NA,6.133333,-73.483333
"677901","co","mutisgua","Mutisgua","26",NA,6.133333,-73.483333
"677902","co","mutis","Mutis","11",3079,6.22622,-77.404393
"677903","co","mutuya","Mutuya","35",NA,9.909496,-75.211289
"677904","co","muzarro","Muzarro","33",NA,5.352822,-74.540542
"677905","co","muzo","Muzo","36",7977,5.535278,-74.107778
"677906","co","nabuga","Nabugá","11",NA,6.393717,-77.36001
"677907","co","nacedero","Nacedero","24",NA,5.321003,-75.876903
"677908","co","naguaya","Naguaya","33",NA,4.376639,-73.197158
"677909","co","naiciona","Naiciona","09",NA,2.866667,-77.233333
"677910","co","naimenes","Naimenes","01",NA,-0.65,-73.4
"677911","co","naipo","Naipo","15",NA,2.866667,-69.633333
"677912","co","naispi","Naispí","20",NA,1.533333,-78.266667
"677913","co","namjuma","Namjuma","35",NA,10.007566,-75.454946
"677914","co","nancelia","Nancelia","17",NA,11.464978,-72.653436
"677915","co","nancilandia","Nancilandia","33",NA,4.178611,-73.613482
"677916","co","nanguina","Ñanguina","35",NA,10.007566,-75.454946
"677917","co","nanguma","Ñanguma","35",NA,10.007566,-75.454946
"677918","co","nano grande","Nano Grande","02",NA,6.750278,-75.911111
"677919","co","nansalbi","Nansalbi","20",NA,1.881861,-78.108675
"677920","co","nansalvi","Nansalví","20",NA,1.881861,-78.108675
"677921","co","nao","Nao","02",NA,6.754722,-75.587778
"677922","co","napi","Napí","09",NA,2.510516,-77.592015
"677923","co","napoles","Napoles","02",NA,5.699167,-75.532778
"677924","co","napoles","Nápoles","09",NA,1.050778,-76.476833
"677925","co","napoles","Nápoles","12",NA,8.682862,-75.935653
"677926","co","napoles","Napoles","19",NA,4.140221,-71.992926
"677927","co","napoles","Nápoles","29",NA,3.661667,-76.016667
"677928","co","napoles","Nápoles","33",NA,5.017555,-74.720594
"677929","co","napoles","Napoles","35",NA,10.334459,-75.352214
"677930","co","napoles","Nápoles","38",NA,10.662802,-74.264735
"677931","co","naquen","Naquen","15",NA,2.305285,-68.283372
"677932","co","naranial","Naranial","29",NA,3.973333,-76.1575
"677933","co","naranios","Naranios","20",NA,1.561221,-77.306099
"677934","co","naranjales","Naranjales","32",NA,5.937778,-72.069444
"677935","co","naranjal","Naranjal","02",NA,5.763438,-75.506677
"677936","co","naranjal","Naranjal","12",NA,8.344057,-75.427941
"677937","co","naranjal","Naranjal","16",NA,2.019012,-75.848012
"677938","co","naranjal","Naranjal","20",NA,1.383333,-77.116667
"677939","co","naranjal","Naranjal","21",NA,7.983333,-72.816667
"677940","co","naranjal","Naranjal","23",NA,4.5675,-75.660556
"677941","co","naranjal","Naranjal","24",NA,5.323333,-75.726389
"677942","co","naranjal","Naranjal","26",NA,6.253006,-73.073737
"677943","co","naranjal","Naranjal","27",NA,8.824599,-74.64961
"677944","co","naranjal","Naranjal","29",NA,3.695278,-76.299167
"677945","co","naranjal","Naranjal","31",NA,3.986111,-68.326389
"677946","co","naranjal","Naranjal","33",NA,4.569227,-74.582692
"677947","co","naranjal","Naranjal","35",NA,10.064433,-75.098333
"677948","co","naranjal","Naranjal","36",NA,5.814167,-73.572778
"677949","co","naranjal","Naranjal","37",NA,4.969722,-75.648333
"677950","co","naranjitos","Naranjitos","33",NA,4.818809,-74.476336
"677951","co","naranjitos","Naranjitos","36",NA,5.713889,-73.917778
"677952","co","naranjo","Naranjo","02",NA,6.692897,-75.900913
"677953","co","naranjo","Naranjo","08",NA,2.65785,-74.841106
"677954","co","naranjo","Naranjo","09",NA,2.405685,-77.745382
"677955","co","naranjo","Naranjo","12",NA,8.498917,-75.981592
"677956","co","naranjo","Naranjo","26",NA,7.208056,-73.301667
"677957","co","naranjo","Naranjo","29",NA,3.783889,-76.720556
"677958","co","naranjo","Naranjo","36",NA,5.533889,-74.227778
"677959","co","naranjo","Naranjo","37",NA,5.016667,-75.566667
"677960","co","naranjo","Naranjo","38",NA,11.297554,-73.895109
"677961","co","naranjos","Naranjos","20",NA,1.383333,-77.116667
"677962","co","naranjos","Naranjos","21",NA,7.966667,-72.733333
"677963","co","naranjos","Naranjos","35",NA,10.34656,-75.432362
"677964","co","naranjos","Naranjos","36",NA,4.957778,-73.341944
"677965","co","narapey","Narapey","36",NA,5.513333,-74.039167
"677966","co","narap","Narap","17",NA,12.109717,-71.641914
"677967","co","narcisos","Narcisos","16",NA,3.357222,-75.391944
"677968","co","nare","Nare","02",NA,6.186432,-74.583003
"677969","co","nare","Nare","14",NA,2.805148,-72.192887
"677970","co","nare","Nare","19",NA,3.816667,-73.133333
"677971","co","narep","Nárep","17",NA,12.29582,-71.906958
"677972","co","narices","Narices","02",NA,6.198333,-74.8025
"677973","co","narino","Nariño","02",3186,5.60893,-75.176561
"677974","co","narino","Nariño","12",NA,8.297184,-74.990678
"677975","co","narino","Nariño","20",2933,1.295456,-77.360496
"677976","co","narino","Nariño","26",NA,7.286944,-73.698056
"677977","co","narino","Nariño","27",NA,8.833333,-74.666667
"677978","co","narino","Nariño","29",NA,4.095,-76.237778
"677979","co","narino","Nariño","33",1213,4.397808,-74.827313
"677980","co","narino","Nariño","36",NA,5.6,-73.866667
"677981","co","nariz","Nariz","15",NA,3.27889,-68.138059
"677982","co","nasaya","Nasayá","22",NA,-0.403056,-73.846389
"677983","co","nastul","Nastul","20",NA,0.897045,-77.716414
"677984","co","natagaima","Natagaima","16",NA,2.415155,-75.684596
"677985","co","natagaima","Natagaima","28",11217,3.620569,-75.094148
"677986","co","nataga","Nátaga","16",2232,2.543593,-75.80852
"677987","co","nataja","Nátaja","16",NA,2.543593,-75.80852
"677988","co","naterrosa","Naterrosa","36",NA,5.812222,-74.108333
"677989","co","natividad","Natividad","38",NA,9.365035,-74.086703
"677990","co","nato","Nato","10",NA,8.183333,-73.533333
"677991","co","naturama","Naturama","38",NA,9.7325,-74.507778
"677992","co","nauca","Nauca","11",NA,5.604771,-77.015568
"677993","co","naunohu","Náunohu","17",NA,12.06656,-71.935952
"677994","co","navajas","Navajas","19",NA,4.024717,-72.944279
"677995","co","naval","Naval","26",NA,7.191831,-73.068425
"677996","co","naval","Naval","29",NA,3.884262,-77.018417
"677997","co","navarro","Navarro","29",NA,3.392934,-76.464865
"677998","co","navarro","Navarro","32",NA,6.233333,-70.566667
"677999","co","navarro","Navarro","35",NA,10.366667,-75.066667
"678000","co","navas","Navas","26",NA,7.133387,-73.133482
"678001","co","navidad","Navidad","19",NA,3.766667,-73.016667
"678002","co","naya","Naya","29",NA,3.17042,-77.136492
"678003","co","nayita","Nayita","29",NA,3.885821,-77.070634
"678004","co","nazareth","Nazareth","01",NA,-4.100278,-70.041667
"678005","co","nazareth","Nazareth","15",NA,2.209206,-67.62014
"678006","co","nazareth","Nazareth","16",NA,2.759841,-75.685418
"678007","co","nazareth","Nazareth","17",NA,12.183333,-71.283333
"678008","co","nazareth","Nazareth","33",NA,4.759957,-73.526751
"678009","co","nazareth","Nazareth","34",NA,4.171667,-74.148333
"678010","co","nazareth","Nazareth","36",NA,4.735231,-73.220058
"678011","co","nazaret","Nazaret","04",NA,10.733333,-74.916667
"678012","co","nazaret","Nazaret","15",NA,2.209206,-67.62014
"678013","co","nazaret","Nazaret","17",NA,12.183333,-71.283333
"678014","co","nazaret","Nazaret","24",NA,5.339573,-75.730184
"678015","co","nazaret","Nazaret","33",NA,4.883333,-74.45
"678016","co","nazaret","Nazaret","34",NA,4.171667,-74.148333
"678017","co","nazaret","Nazaret","36",NA,4.735231,-73.220058
"678018","co","neblina","Neblina","19",NA,4.297258,-72.051167
"678019","co","neblinas","Neblinas","19",NA,4.297258,-72.051167
"678020","co","necesidad","Necesidad","17",NA,10.959143,-72.763672
"678021","co","nechi","Nechí","02",6694,8.094189,-74.775733
"678022","co","necocli","Necoclí","02",10835,8.423417,-76.785967
"678023","co","negragaca","Negragaca","10",NA,10.633333,-73.483333
"678024","co","negria","Negría","11",NA,4.75,-76.883333
"678025","co","negrital","Negrital","20",NA,2.207442,-78.549473
"678026","co","negritos","Negritos","38",NA,9.029376,-74.090399
"678027","co","negro","Negro","04",NA,10.569062,-75.15051
"678028","co","negua","Neguá","11",NA,5.829348,-76.619553
"678029","co","neguanje","Neguanje","38",NA,11.333333,-74.066667
"678030","co","neinasahin","Neinasahin","17",NA,11.702222,-72.369722
"678031","co","neira","Neira","20",NA,1.08544,-77.561248
"678032","co","neira","Neira","37",11755,5.166498,-75.520008
"678033","co","neiuara","Néiuara","17",NA,12.4,-71.483333
"678034","co","neiva","Neiva","03",NA,6.817223,-71.793782
"678035","co","neiva","Neiva","12",NA,8.55049,-75.540028
"678036","co","neiva","Neiva","16",352859,2.927299,-75.281885
"678037","co","neiva","Neiva","36",NA,5.793333,-74.218333
"678038","co","nemal","Nemal","08",NA,1.787756,-75.19387
"678039","co","nemisaque","Nemisaque","26",NA,6.212556,-73.176078
"678040","co","nemocon","Nemocón","33",5467,5.05,-73.883333
"678041","co","nemosten","Nemostén","33",NA,4.803532,-73.728036
"678042","co","nenguange","Nenguange","38",NA,11.333333,-74.066667
"678043","co","nenguanje","Nenguanje","38",NA,11.333333,-74.066667
"678044","co","nenulcaros","Nenulcaros","01",NA,-1.05,-72.833333
"678045","co","nereidas","Nereidas","10",NA,9.516667,-73.9
"678046","co","nerete","Nerete","20",NA,1.709167,-78.679167
"678047","co","neri","Neri","02",NA,7.419469,-75.291667
"678048","co","nerlandia","Nerlandia","38",NA,10.947003,-74.212307
"678049","co","nerviti","Nervití","38",NA,9.996021,-74.79987
"678050","co","nevada","Nevada","02",NA,7.207287,-75.610033
"678051","co","neval y cruces","Neval y Cruces","36",NA,5.906194,-73.551044
"678052","co","nevamar","Nevamar","17",NA,11.251751,-73.529712
"678053","co","nibal","Nibal","10",NA,9.781733,-73.238056
"678054","co","nicaragua","Nicaragua","08",NA,1.311936,-75.88841
"678055","co","nicaragua","Nicaragua","12",NA,8.254342,-76.185833
"678056","co","nicaragua","Nicaragua","38",NA,9.633333,-73.916667
"678057","co","nicocli","Nicoclí","02",NA,8.423417,-76.785967
"678058","co","nicolas esguerra","Nicolás Esguerra","28",NA,3.772778,-74.950556
"678059","co","nicomar","Nicomar","27",NA,9.516667,-75.6
"678060","co","nicoya","Nicoya","38",NA,10.65,-74.333333
"678061","co","nieto","Nieto","12",NA,8.95,-75.3
"678062","co","nigua","Nigua","30",NA,-0.321614,-70.187274
"678063","co","nila","Nila","16",NA,2.857872,-75.557677
"678064","co","nilo","Nilo","33",1117,4.306041,-74.620833
"678065","co","nimaima","Nimaima","33",604,5.126143,-74.384945
"678066","co","nima","Nima","29",NA,3.570833,-76.221667
"678067","co","ninal","Niñal","15",NA,3.616667,-68.208889
"678068","co","nina tilde","Niña Tilde","04",NA,10.683333,-74.783333
"678069","co","ninive","Nínive","38",NA,9.443513,-74.174236
"678070","co","nispero","Níspero","10",NA,8.783333,-73.8
"678071","co","nispero","Níspero","27",NA,9.933333,-75.433333
"678072","co","nisperos","Nísperos","10",NA,8.783333,-73.8
"678073","co","niusa","Niusa","36",NA,5.587222,-74.1
"678074","co","niza","Niza","12",NA,8.807368,-75.863819
"678075","co","niza","Niza","34",NA,4.707048,-74.076302
"678076","co","nizo","Nizo","02",NA,6.61,-75.916389
"678077","co","noanama","Noanamá","11",NA,4.688145,-76.932164
"678078","co","noanamito","Noanamito","09",NA,3.077106,-77.534077
"678079","co","nobaga","Nobaga","02",NA,6.826667,-76.180278
"678080","co","nobogacita","Nobogacita","02",NA,6.806667,-76.208611
"678081","co","nobsa","Nobsa","36",3360,5.769779,-72.940991
"678082","co","nocabes","Nocabes","38",NA,9.97961,-74.388968
"678083","co","nocaima","Nocaima","33",2475,5.069831,-74.377999
"678084","co","noche azul","Noche Azul","12",NA,8.708731,-75.529578
"678085","co","nochebuena","Nochebuena","12",NA,8.140617,-76.025226
"678086","co","nochebuena","Nochebuena","16",NA,3.255,-75.489444
"678087","co","nogales de la hermosura","Nogales de La Hermosura","26",NA,6.122641,-73.796289
"678088","co","nogales","Nogales","29",NA,3.9,-76.033333
"678089","co","no hay como dios","No Hay Como Dios","12",NA,8.817288,-76.218359
"678090","co","no hay como dios","No Hay Como Dios","27",NA,8.535561,-74.8934
"678091","co","no hay como dios","No Hay Como Dios","35",NA,8.186235,-73.787622
"678092","co","no hay como dios","No Hay Como Dios","38",NA,9.993263,-74.190265
"678093","co","no hay cupo","No Hay Cupo","10",NA,9.353957,-73.698483
"678094","co","noisais","Noisais","01",NA,-1.288889,-73.445278
"678095","co","nojumea","Nojumea","19",NA,4.404353,-72.272907
"678096","co","nolasce","Nolasce","17",NA,10.610222,-72.954493
"678097","co","nolasco","Nolasco","17",NA,10.610222,-72.954493
"678098","co","no me embrome","No me Embrome","35",NA,9.903843,-75.261427
"678099","co","nomembromes","Nomembromes","35",NA,9.903843,-75.261427
"678100","co","nomenombres","Nomenombres","35",NA,9.903843,-75.261427
"678101","co","nomenome","Nomenome","03",NA,6.233333,-71.35
"678102","co","nomenome","Nomenome","32",NA,4.933333,-72.333333
"678103","co","noqueria","Noquería","38",NA,9.656797,-74.079836
"678104","co","norcacia","Norcacia","08",NA,1.741133,-75.446865
"678105","co","norcacia","Norcacia","37",NA,5.577815,-74.885206
"678106","co","norcancia","Norcancia","09",NA,2.378313,-76.896224
"678107","co","norcasia","Norcasia","08",NA,1.778273,-75.451094
"678108","co","norcasia","Norcasia","29",NA,4.170833,-75.950278
"678109","co","norcasia","Norcasia","37",5976,5.577815,-74.885206
"678110","co","norean","Noreán","10",NA,8.382475,-73.60988
"678111","co","norina","Noriña","12",NA,8.808516,-76.284495
"678112","co","normal","Normal","09",NA,1.797474,-77.163916
"678113","co","normandia","Normandía","17",NA,10.91212,-72.878872
"678114","co","normandia","Normandía","26",NA,5.773611,-73.984722
"678115","co","normandia","Normandía","28",NA,3.880278,-75.654722
"678116","co","normandia","Normandía","29",NA,4.07,-75.951389
"678117","co","normandia","Normandia","33",NA,5.534722,-73.819722
"678118","co","normandia","Normandía","34",NA,4.664134,-74.181058
"678119","co","normandia","Normandía","38",NA,10.572724,-74.118717
"678120","co","norosi","Norosí","35",NA,8.526919,-74.037355
"678121","co","norteamerica","Norteamérica","38",NA,9.49641,-74.416351
"678122","co","norte de ata","Norte de Atá","28",NA,3.466667,-75.583333
"678123","co","norte","Norte","26",NA,7.149993,-73.133219
"678124","co","nortichon","Nórtichon","17",NA,11.665297,-72.307523
"678125","co","noruega","Noruega","33",NA,4.833333,-74.316667
"678126","co","notecanses","Nótecanses","10",NA,10.066667,-73.983333
"678127","co","notecebes","Notecebes","12",NA,9.275079,-76.098544
"678128","co","no te pases","No Te Pases","02",NA,7.921761,-74.806676
"678129","co","notepases","Notepases","10",NA,9.099729,-73.735619
"678130","co","no te pases","No Te Pases","10",NA,9.404743,-73.699504
"678131","co","no te quedes","No Te Quedes","12",NA,8.574337,-75.795753
"678132","co","no te veo","No Te Veo","26",NA,6.120134,-73.278101
"678133","co","novia puerto valdivia","Novia Puerto Valdivia","08",NA,1.072573,-76.097896
"678134","co","novillero","Novillero","10",NA,9.997281,-73.318436
"678135","co","novillero","Novillero","33",NA,4.346381,-74.395787
"678136","co","novilleros","Novilleros","36",NA,5.898611,-73.582778
"678137","co","novios","Novios","02",NA,7.266667,-74.45
"678138","co","novirao","Novirao","09",NA,2.516667,-76.5
"678139","co","novita","Nóvita","11",1898,4.955112,-76.605258
"678140","co","nubia","Nubia","37",NA,5.198773,-75.772803
"678141","co","nubia","Nubia","38",NA,10.41248,-74.280596
"678142","co","nuestra senora de fatima","Nuestra Señora de Fátima","19",NA,4.035538,-73.606832
"678143","co","nuestra senora de la paz","Nuestra Señora de La Paz","19",NA,4.097749,-73.661746
"678144","co","nuestra senora del carmen","Nuestra Señora del Carmen","08",NA,1.609161,-75.600829
"678145","co","nueva antioquia","Nueva Antioquia","02",NA,7.997772,-76.493351
"678146","co","nueva antioquia","Nueva Antioquia","31",NA,6.093336,-69.391459
"678147","co","nueva arabia","Nueva Arabia","22",NA,0.692151,-76.428957
"678148","co","nueva california","Nueva California","38",NA,9.5,-74.666667
"678149","co","nueva colombia","Nueva Colombia","12",NA,9.118948,-75.834111
